121	114	7	N			Y	
122	115	7	N			Y	
123	116	7	N			Y	
124	117	7	N			Y	
125	118	7	N			Y	
126	119	7	N			Y	
127	120	7	N			Y	
128	121	7	N			Y	
129	122	7	N			Y	
130	123	7	N			Y	
131	124	7	N			Y	
132	125	7	N			Y	
133	126	7	N			Y	
134	127	7	N			Y	
135	128	7	N			Y	
136	129	7	N			Y	
137	130	7	N			Y	
138	131	7	N			Y	
139	132	7	N			Y	
140	133	7	N			Y	
141	134	7	N			Y	
142	135	7	Y			Y	
143	136	7	N			Y	
144	30	8	Y			Y	
145	137	9	Y			Y	
146	138	10	Y			Y	
147	139	11	Y			Y	
148	140	12	Y			Y	
151	143	15	Y			Y	
152	144	16	Y			Y	
156	148	20	Y			Y	
161	2	25	Y			Y	
169	1	27	Y			Y	
171	160	28	N			Y	
179	138	32	Y			Y	
184	2	35	Y			Y	
185	162	36	Y			Y	
186	1	36	Y			Y	
187	163	37	Y			Y	
191	167	39	Y			Y	
193	1	28	Y			Y	
194	148	28	N			Y	
195	1	41	Y			Y	
196	169	42	Y			Y	
197	170	43	Y			Y	
198	171	44	Y			Y	
202	175	41	N			Y	
203	176	41	N			Y	
204	177	41	N			Y	
205	178	41	N			Y	
206	179	41	N			Y	
207	180	41	N			Y	
208	181	41	N			Y	
209	182	41	N			Y	
211	184	41	N			Y	
212	185	41	N			Y	
213	186	41	N			Y	
214	187	41	N			Y	
215	188	41	N			Y	
216	189	41	N			Y	
218	191	41	N			Y	
220	193	41	N			Y	
221	194	41	N			Y	
222	195	41	N			Y	
223	196	41	N			Y	
224	197	54	N			Y	AA
225	198	41	N			Y	
226	199	41	N			Y	
227	200	41	N			Y	
228	201	41	N			Y	
229	202	41	N			Y	
230	203	41	N			Y	
231	204	41	N			Y	
232	205	41	N			Y	
233	206	41	N			Y	
234	207	41	N			Y	
235	208	41	N			Y	
236	209	41	N			Y	
237	210	41	N			Y	
238	211	41	N			Y	
239	212	41	N			Y	
240	213	41	N			Y	
241	214	41	N			Y	
242	215	41	N			Y	
243	216	41	N			Y	
245	218	41	N			Y	
246	219	37	N			Y	
247	220	37	N			Y	
248	221	37	N			Y	
249	222	37	N			Y	
250	223	37	N			Y	
251	224	37	N			Y	
252	225	37	N			Y	
253	226	37	N			Y	
254	227	37	N			Y	
255	228	37	N			Y	
256	229	37	N			Y	
257	230	37	N			Y	
258	231	37	N			Y	
259	232	37	N			Y	
260	233	37	N			Y	
261	234	37	N			Y	
262	235	37	N			Y	
264	190	41	N			Y	
265	238	49	Y			Y	
266	239	50	N	Y	N	Y	
267	240	50	N			Y	
268	241	50	N			Y	
269	242	50	N	Y	Y	Y	
270	243	50	N			Y	
271	244	50	N			Y	
272	245	50	N			Y	
273	246	50	N	Y	N	Y	
274	247	50	N			Y	
275	248	50	N	Y	N	Y	
276	249	50	N	Y	Y	Y	
277	250	50	N			Y	
278	251	50	N			Y	
279	252	50	N			Y	
280	253	50	N			Y	
281	254	50	N	Y	N	Y	
282	255	50	N			Y	
283	256	50	N			Y	
284	257	50	N			Y	
285	258	50	N			Y	
286	259	50	N			Y	
287	260	50	N	Y	N	Y	
288	261	50	N			Y	
289	262	50	N			Y	
290	263	50	N			Y	
291	1	50	Y			N	
293	151	52	Y			Y	
294	265	50	N			Y	
295	266	50	N			Y	
296	267	50	N			Y	
297	268	52	N			Y	
298	269	52	N			Y	
299	270	52	N			Y	
300	271	52	N			Y	
301	272	52	N			Y	
302	273	52	N			Y	
303	274	52	N			Y	
304	275	52	N			Y	
305	276	52	N			Y	
306	277	52	N			Y	
307	278	52	N			Y	
308	279	52	N			Y	
309	280	52	N			Y	
310	281	52	N			Y	
311	282	52	N			Y	
312	283	52	N			Y	
313	284	52	N			Y	
314	285	52	N			Y	
315	286	52	N			Y	
316	287	52	N			Y	
317	288	52	N			Y	
318	289	52	N			Y	
319	290	52	N			Y	
320	291	52	N			Y	
321	292	52	N			Y	
322	293	52	N			Y	
323	294	52	N			Y	
324	295	52	N			Y	
325	296	52	N			Y	
326	297	52	N			Y	
327	298	52	N			Y	
328	299	52	N			Y	
329	300	52	N			Y	
330	301	52	N			Y	
331	302	52	N			Y	
332	303	52	N			Y	
333	304	52	N			Y	
334	305	52	N			Y	
335	306	52	N			Y	
336	151	53	Y			Y	
337	307	53	N			Y	
338	308	53	N			Y	
339	309	53	N			Y	
340	310	53	N			Y	
341	311	53	N			Y	
342	312	53	N			Y	
343	313	53	N			Y	
344	314	53	N			Y	
345	315	53	N			Y	
346	316	53	N			Y	
347	317	53	N			Y	
348	318	53	N			Y	
349	319	53	N			Y	
350	320	53	N			Y	
351	321	53	N			Y	
352	322	53	N			Y	
353	323	53	N			Y	
355	324	52	Y			Y	
356	324	53	Y			Y	
454	325	54	N			Y	AA
455	326	54	N			Y	AA
456	327	54	N			Y	AA
457	328	54	N	Y		Y	AA
459	330	54	N			Y	AA
460	331	54	N			Y	AA
461	332	54	N			Y	AA
462	333	54	N			Y	AA
463	334	54	N	Y	N	Y	AA
464	335	54	N			Y	AA
465	336	54	N			Y	AA
466	337	54	N			Y	AA
467	338	54	N			Y	AA
468	339	54	N	Y		Y	AA
469	340	54	N			Y	AA
470	341	54	N	Y	Y	Y	AA
471	342	54	N			Y	AA
472	343	54	N			Y	AA
473	344	54	N			Y	AA
474	345	54	N	Y		Y	CA
475	346	54	N			Y	CA
476	347	54	N			Y	CA
477	348	54	N			Y	CA
478	349	54	N			Y	CA
479	350	54	N	Y		Y	CA
480	351	54	N			Y	CA
481	352	54	N	Y		Y	CA
482	353	54	N			Y	CA
483	354	54	N	Y		Y	CA
485	356	54	N	Y	N	Y	CA
486	357	54	N			Y	CA
487	358	54	N			Y	CA
488	359	54	N	Y	N	Y	CA
489	360	54	N	Y	N	Y	CA
490	361	54	N			Y	CA
491	362	54	N			Y	CA
493	364	54	N			Y	CA
494	365	54	N			Y	EA
495	366	54	N	Y		Y	EA
496	367	54	N			Y	EA
497	368	54	N			Y	EA
498	369	54	N			Y	EA
499	370	54	N	Y	Y	Y	EA
500	371	54	N	Y		Y	EA
501	372	54	N			Y	EA
502	373	54	N			Y	EA
503	374	54	N			Y	EA
504	375	54	N			Y	EA
505	376	54	N	Y	N	Y	EA
506	377	54	N			Y	EA
507	378	54	N	Y		Y	EA
508	379	54	N			Y	EA
509	380	54	N			Y	EA
510	381	54	N	Y	N	Y	EA
511	382	54	N			Y	EA
512	383	54	N			Y	EA
514	385	54	N			Y	GA
515	386	54	N			Y	GA
516	387	54	N			Y	GA
517	388	54	N			Y	GA
518	389	54	N			Y	GA
519	390	54	N	Y	N	Y	GA
520	391	54	N	Y		Y	GA
521	392	54	N			Y	GA
522	393	54	N			Y	GA
523	394	54	N			Y	GA
524	395	54	N			Y	GA
525	396	54	N			Y	GA
526	397	54	N			Y	GA
527	398	54	N			Y	GA
528	399	54	N			Y	GA
529	400	54	N			Y	GA
530	401	54	N			Y	GA
531	402	54	N			Y	GA
532	403	54	N			Y	GA
535	406	54	N			Y	IA
536	407	54	N			Y	IA
537	408	54	N			Y	IA
538	409	54	N			Y	IA
539	410	54	N			Y	IA
540	411	54	N			Y	IA
542	413	54	N	Y	Y	Y	IA
543	414	54	N			Y	IA
544	415	54	N			Y	IA
545	416	54	N			Y	IA
546	417	54	N			Y	IA
547	418	54	N	Y	N	Y	IA
548	419	54	N			Y	IA
549	420	54	N			Y	IA
550	421	54	N			Y	IA
551	422	54	N			Y	IA
552	423	54	Y			N	EA,GA
553	424	54	Y			N	CA
554	425	54	Y			N	AA,IA
555	1	54	Y			N	AA,CA,EA,GA,IA
556	40	27	Y	Y		Y	
557	2	36	N			Y	
558	426	54	N			Y	IA
559	427	54	N	Y		Y	IA
560	428	54	N	Y		Y	EA
561	429	55	Y			Y	
562	197	41	N			Y	
563	120	54	N			Y	IA
564	430	56	Y			Y	
565	432	57	Y			Y	Michigan,Removal
566	432	54	Y			N	AA,CA,EA,GA,IA
567	432	1	Y			N	
568	431	58	Y			Y	
569	433	59	Y			Y	
570	434	57	N	Y	N	Y	Michigan
571	435	57	N	Y	N	Y	Michigan
572	436	57	N	Y	N	Y	Michigan
573	437	57	N	Y	N	Y	Michigan
574	438	57	N			Y	Michigan
575	439	57	N	Y	N	Y	Michigan
576	440	57	N	Y	N	Y	Michigan
577	441	57	N			Y	Michigan
578	442	57	N			Y	Michigan
579	443	57	N	Y	N	Y	Removal
580	444	57	N	Y	N	Y	Removal
581	445	57	N	Y	N	Y	Removal
582	446	57	N	Y	N	Y	Removal
583	447	57	N	Y	N	Y	Removal
584	448	60	Y			Y	
585	449	57	Y			Y	Michigan,Removal
586	450	57	Y			N	Michigan,Removal
587	450	1	Y			N	
588	450	52	Y			N	
590	450	54	Y			N	AA,CA,EA,GA,IA
591	451	61	N			Y	
592	452	61	N			Y	
593	453	61	N			Y	
594	454	61	N			Y	
595	455	61	N			Y	
596	456	61	N			Y	
597	457	61	N			Y	
598	458	61	N			Y	
600	460	61	N			Y	
601	461	61	N			Y	
602	462	61	N			Y	
603	463	61	N			Y	
604	464	61	N			Y	
605	1	61	Y			N	
606	433	62	N	Y	N	Y	
607	429	62	N	Y	N	Y	
608	431	62	N	Y	N	Y	
609	387	62	N	Y	N	Y	
610	173	62	N	Y	N	Y	
611	465	62	N	Y	N	Y	
612	466	62	N	Y	N	Y	
613	467	62	N	Y	N	Y	
614	468	62	N	N	N	Y	
615	469	62	N	Y	N	Y	
616	470	62	N	Y	N	Y	
617	471	62	N	Y	N	Y	
618	472	62	N	N	N	Y	
619	473	62	N	Y	N	Y	
620	474	62	N	Y	Y	Y	
621	1	62	Y	N	N	N	
622	191	37	N			Y	
623	475	37	N			Y	
624	476	37	N			Y	
625	477	37	N			Y	
626	478	37	N			Y	
627	479	37	N			Y	
628	480	37	N			Y	
629	481	37	N			Y	
630	482	37	N			Y	
631	483	37	N			Y	
632	484	62	Y	N	N	N	
633	485	63	Y			N	
634	486	63	N			Y	
635	487	63	N			Y	
636	488	63	N			Y	
637	489	64	Y			Y	
638	490	64	N			Y	
639	491	64	N			Y	
640	492	64	N			Y	
641	493	64	N			Y	
642	494	64	N			Y	
643	495	64	N			Y	
644	496	64	N			Y	
645	497	64	N			Y	
646	498	64	N			Y	
647	499	64	N			Y	
648	500	64	N			Y	
649	501	64	N			Y	
650	502	64	N			Y	
651	503	64	N			Y	
653	505	64	N			Y	
654	506	64	N			Y	
655	507	64	N			Y	
656	508	64	N			Y	
657	509	64	N			Y	
658	510	64	N			Y	
659	511	64	N			Y	
664	517	67	Y			Y	
666	518	68	Y			Y	
667	1	65	Y			Y	
668	518	1	N			N	
669	518	52	N			N	
670	519	69	Y			Y	
671	519	1	N			N	
672	519	52	N			N	
674	520	70	Y			Y	
676	521	71	Y			Y	
677	151	72	Y			Y	
679	466	61	N			N	
680	466	54	N			N	AA,CA,EA,GA,IA
681	466	50	N			N	
682	466	41	N			N	
683	431	65	N			Y	
684	523	65	N			Y	
686	524	73	Y			Y	
687	151	74	Y			Y	
689	525	75	Y			Y	
690	526	76	N			Y	
691	527	76	N			Y	
692	528	76	N			Y	
693	529	76	N			Y	
694	530	76	N			Y	
695	531	76	N			Y	
696	532	76	N			Y	
697	533	76	N			Y	
698	534	76	N			Y	
699	535	76	N			Y	
700	536	76	N			Y	
701	537	76	N			Y	
704	540	76	N			Y	
705	541	76	N			Y	
706	542	76	N			Y	
707	543	76	N			Y	
708	544	76	N			Y	
709	545	76	N			Y	
710	546	76	N			Y	
711	547	76	N			Y	
712	548	76	N			Y	
714	550	76	N			Y	
715	1	76	Y			N	
717	551	77	N			Y	
718	552	77	N			Y	
720	553	78	Y			Y	
722	554	79	Y			Y	
723	555	74	N			Y	
724	556	74	N			Y	
725	557	74	N			Y	
726	558	74	N			Y	
727	559	74	N			Y	
728	560	74	N			Y	
729	561	74	N			Y	
730	562	74	N			Y	
731	563	74	N			Y	
732	564	74	N			Y	
733	565	74	N			Y	
734	566	74	N			Y	
735	567	74	N			Y	
736	568	74	N			Y	
737	569	74	N			Y	
738	570	74	N			Y	
739	571	74	N			Y	
740	572	74	N			Y	
741	573	74	N			Y	
742	574	74	N			Y	
743	575	74	N			Y	
744	576	74	N			Y	
745	577	74	N			Y	
746	578	74	N			Y	
747	579	74	N			Y	
748	580	74	N			Y	
749	581	74	N			Y	
750	582	74	N			Y	
751	583	74	N			Y	
752	584	74	N			Y	
753	585	74	N			Y	
755	587	74	N			Y	
756	588	74	N			Y	
757	589	74	N			Y	
758	590	74	N			Y	
759	591	74	N			Y	
760	592	74	N			Y	
761	593	74	N			Y	
762	594	74	N			Y	
763	595	72	N			Y	
764	596	72	N			Y	
765	597	72	N			Y	
766	598	72	N			Y	
767	599	72	N			Y	
768	600	72	N			Y	
769	601	72	N			Y	
770	602	72	N			Y	
771	603	72	N			Y	
773	605	72	N			Y	
774	606	72	N			Y	
775	607	72	N			Y	
776	608	72	N			Y	
777	609	72	N			Y	
778	610	72	N			Y	
779	611	72	N			Y	
780	612	72	N			Y	
781	613	72	N			Y	
782	614	72	N			Y	
783	615	72	N			Y	
784	616	72	N			Y	
785	580	72	N			Y	
786	617	72	N			Y	
787	618	72	N			Y	
788	619	72	N			Y	
789	620	72	N			Y	
790	621	72	N			Y	
791	622	72	N			Y	
792	623	72	N			Y	
793	624	72	N			Y	
794	625	72	N			Y	
795	626	72	N			Y	
796	627	72	N			Y	
797	628	72	N			Y	
798	629	72	N			Y	
799	630	72	N			Y	
800	631	72	N			Y	
801	632	72	N			Y	
802	633	72	N			Y	
803	634	72	N			Y	
805	635	80	Y			Y	
806	636	78	N			Y	
807	637	78	N			Y	
808	638	78	N			Y	
809	639	78	N			Y	
810	640	78	N			Y	
811	641	78	N			Y	
812	642	78	N			Y	
813	643	78	N			Y	
814	644	78	N			Y	
815	645	78	N			Y	
816	646	78	N			Y	
817	647	78	N			Y	
818	648	78	N			Y	
819	649	78	N			Y	
820	650	78	N			Y	
821	651	78	N			Y	
822	652	78	N			Y	
823	653	78	N			Y	
824	654	78	N			Y	
825	655	78	N			Y	
826	656	78	N			Y	
827	657	78	N			Y	
828	658	78	N			Y	
829	659	78	N			Y	
830	660	78	N			Y	
831	661	78	N			Y	
833	662	81	Y			Y	
836	151	82	Y			Y	
839	666	72	N			Y	
840	667	72	N			Y	
841	668	74	N			Y	
842	669	74	N			Y	
843	670	74	N			Y	
844	671	74	N			Y	
846	672	83	Y			Y	
847	673	78	N			Y	
848	674	78	N			Y	
849	675	78	N			Y	
850	676	78	N			Y	
851	677	78	N			Y	
852	678	78	N			Y	
853	679	78	N			Y	
854	680	78	N			Y	
855	681	78	N			Y	
856	682	78	N			Y	
857	683	78	N			Y	
858	684	78	N			Y	
859	685	78	N			Y	
860	686	78	N			Y	
861	687	78	N			Y	
862	688	78	N			Y	
863	689	78	N			Y	
864	690	78	N			Y	
865	691	78	N			Y	
866	692	78	N			Y	
867	693	78	N			Y	
868	694	78	N			Y	
869	695	78	N			Y	
870	664	72	N			Y	
873	663	84	Y			Y	
874	663	82	N			Y	
875	697	52	N			Y	
876	698	78	N			Y	
877	699	78	N			Y	
878	700	78	N			Y	
879	701	78	N			Y	
880	584	78	N			Y	
882	702	72	N			Y	
883	703	78	N			Y	
884	1	85	Y			Y	
885	704	85	N			Y	
886	705	85	N			Y	
887	706	85	N			Y	
888	524	85	N			Y	
889	707	85	N			Y	
890	708	85	N			Y	
891	709	85	N			Y	
892	710	85	N			Y	
893	711	85	N			Y	
894	712	85	N			Y	
895	713	85	N			Y	
896	714	74	N			Y	
898	715	86	Y			Y	
899	1	87	Y			Y	
912	523	99	N			Y	
933	1	120	Y			Y	
934	721	120	N			Y	
935	722	120	N			Y	
936	723	120	N			Y	
937	724	120	N			Y	
979	151	162	Y			Y	
980	725	162	N			Y	
981	726	162	N			Y	
982	727	162	N			Y	
983	728	162	N			Y	
984	729	162	N			Y	
985	730	162	N			Y	
986	731	162	N			Y	
987	732	162	N			Y	
988	733	162	N			Y	
989	734	162	N			Y	
990	735	162	N			Y	
991	736	162	N			Y	
992	737	162	N			Y	
993	738	162	N			Y	
994	739	162	N			Y	
995	740	162	N			Y	
996	741	162	N			Y	
997	742	162	N			Y	
998	743	162	N			Y	
999	744	162	N			Y	
1000	606	162	N			Y	
1001	745	162	N			Y	
1002	746	162	N			Y	
1003	747	162	N			Y	
1004	577	162	N			Y	
1005	748	162	N			Y	
1006	749	162	N			Y	
1007	750	162	N			Y	
1008	751	162	N			Y	
1009	752	162	N			Y	
1010	581	162	N			Y	
1011	753	162	N			Y	
1012	754	162	N			Y	
1013	755	162	N			Y	
1014	756	162	N			Y	
1015	757	162	N			Y	
1016	758	162	N			Y	
1017	759	162	N			Y	
1018	760	162	N			Y	
1019	761	162	N			Y	
1020	762	162	N			Y	
1021	763	162	N			Y	
1022	764	162	N			Y	
1023	765	162	N			Y	
1024	766	162	N			Y	
1025	767	162	N			Y	
1026	664	162	N			Y	
1027	768	162	N			Y	
1028	769	162	N			Y	
1029	770	162	N			Y	
1030	771	162	N			Y	
1031	151	163	Y			Y	
1032	772	163	N			Y	
1033	773	163	N			Y	
1034	774	163	N			Y	
1035	775	163	N			Y	
1036	776	163	N			Y	
1037	777	163	N			Y	
1038	778	163	N			Y	
1039	779	163	N			Y	
1040	780	163	N			Y	
1041	781	163	N			Y	
1042	782	163	N			Y	
1043	783	163	N			Y	
1044	784	163	N			Y	
1045	785	163	N			Y	
1046	786	163	N			Y	
1047	787	163	N			Y	
1048	788	163	N			Y	
1049	789	163	N			Y	
1050	790	163	N			Y	
1051	791	163	N			Y	
1052	792	163	N			Y	
1053	793	163	N			Y	
1055	794	165	Y			Y	
1060	795	162	N			Y	
1068	749	166	Y			Y	
1069	797	162	N			Y	
1072	798	162	N			Y	
1073	799	170	Y			Y	
1074	387	171	Y			Y	
1079	798	162	N			Y	
1082	1	174	Y			N	
1083	805	174	N			Y	
1084	806	174	N			Y	
1085	525	174	Y			N	
1087	808	174	N			Y	
1088	809	174	N			Y	
1090	811	174	N			Y	
1091	812	174	N			Y	
1092	813	174	N			Y	
1093	814	174	N			Y	
1094	815	174	N			Y	
1095	816	174	N			Y	
1096	817	174	N			Y	
1097	818	174	N			Y	
1098	819	174	N			Y	
1099	820	174	N			Y	
1100	821	174	N			Y	
1101	822	174	N			Y	
1102	823	174	N			Y	
1103	824	174	N			Y	
1104	825	174	N			Y	
1105	826	174	N			Y	
1106	827	174	N			Y	
1107	828	174	N			Y	
1108	829	174	N			Y	
1109	830	174	N			Y	
1110	831	174	N			Y	
1111	832	174	N			Y	
1112	833	174	N			Y	
1113	834	174	N			Y	
1114	835	174	N			Y	
1115	836	174	N			Y	
1116	837	174	N			Y	
1117	838	174	N			Y	
1118	839	174	N			Y	
1119	840	174	N			Y	
1120	841	174	N			Y	
1121	842	174	N			Y	
1122	843	174	N			Y	
1123	844	174	N			Y	
1124	845	174	N			Y	
1125	846	174	N			Y	
1126	847	174	N			Y	
1127	848	174	N			Y	
1128	849	174	N			Y	
1129	850	174	N			Y	
1130	851	174	N			Y	
1131	852	174	N			Y	
1132	853	174	N			Y	
1133	854	174	N			Y	
1134	855	174	N			Y	
1135	856	174	N			Y	
1136	857	174	N			Y	
1137	858	174	N			Y	
1138	859	174	N			Y	
1139	860	174	N			Y	
1140	861	174	N			Y	
1141	862	174	N			Y	
1142	863	174	N			Y	
1143	864	174	N			Y	
1144	865	174	N			Y	
1145	866	174	N			Y	
1146	867	174	N			Y	
1147	868	174	Y			N	
1148	848	175	Y			Y	
1154	431	178	Y			Y	
1158	871	181	Y			Y	
1161	1	184	Y			Y	
1162	872	184	Y			Y	
1175	1	197	Y			Y	
1176	873	197	N			Y	
1177	874	197	N			Y	
1178	875	197	N			Y	
1179	876	197	N			Y	
1180	877	197	N			Y	
1181	878	197	N			Y	
1182	879	197	N			Y	
1183	880	197	N			Y	
1184	881	197	N			Y	
1185	882	197	N			Y	
1186	883	197	N			Y	
1187	884	197	N			Y	
1188	885	197	N			Y	
1189	886	197	N			Y	
1190	887	197	N			Y	
1191	888	197	N			Y	
1192	889	197	N			Y	
1193	890	197	N			Y	
1194	891	197	N			Y	
1195	892	197	N			Y	
1196	151	198	Y			Y	
1197	773	198	N			Y	
1198	774	198	N			Y	
1199	775	198	N			Y	
1200	776	198	N			Y	
1201	777	198	N			Y	
1202	893	198	N			Y	
1203	787	198	N			Y	
1204	894	198	N			Y	
1205	895	198	N			Y	
1206	791	198	N			Y	
1208	896	198	N			Y	
1209	897	198	N			Y	
1210	898	198	N			Y	
1211	789	198	N			Y	
1215	899	201	Y			N	
1216	1	202	Y			Y	
1217	1	203	Y			Y	
1218	1	204	Y			Y	
1219	838	203	N			Y	
1221	830	203	N			Y	
1222	901	203	N			Y	
1223	902	203	N			Y	
1224	822	203	N			Y	
1225	832	203	N			Y	
1226	903	203	N			Y	
1227	904	203	N			Y	
1228	833	203	N			Y	
1229	905	203	N			Y	
1230	906	203	N			Y	
1231	907	203	N			Y	
1232	908	203	N			Y	
1233	524	203	N			Y	
1234	720	205	Y			Y	
1235	909	206	Y			Y	
1237	720	207	Y			Y	
1238	720	208	Y			Y	
1239	720	209	Y			Y	
1240	720	210	Y			Y	
1241	720	211	Y			Y	
1242	720	212	Y			Y	
1243	910	213	Y			Y	
1244	911	198	N			Y	
1245	912	201	N			Y	
1246	913	201	N			Y	
1247	914	201	N			Y	
1248	915	201	N			Y	
1249	916	201	N			Y	
1250	917	201	N			Y	
1251	918	201	N			Y	
1252	919	201	N			Y	
1253	920	201	N			Y	
1254	921	201	N			Y	
1255	922	201	N			Y	
1256	923	201	N			Y	
1257	924	201	N			Y	
1258	925	201	N			Y	
1259	926	201	N			Y	
1260	927	201	N			Y	
1261	928	201	N			Y	
1262	929	201	N			Y	
1263	930	201	N			Y	
1264	931	201	N			Y	
1265	932	201	N			Y	
1266	933	201	N			Y	
1267	934	201	N			Y	
1268	935	201	N			Y	
1269	936	201	N			Y	
1270	937	201	N			Y	
1271	938	201	N			Y	
1272	939	201	N			Y	
1273	940	201	N			Y	
1274	941	201	N			Y	
1275	942	201	N			Y	
1276	943	201	N			Y	
1277	944	201	N			Y	
1278	945	201	N			Y	
1279	946	201	N			Y	
1280	947	201	N			Y	
1281	948	201	N			Y	
1282	949	201	N			Y	
1283	950	201	N			Y	
1284	951	201	N			Y	
1285	952	201	N			Y	
1286	953	201	N			Y	
1287	954	201	N			Y	
1288	922	201	N			Y	
1289	932	214	Y			Y	
1291	774	215	Y			Y	
1292	776	215	Y			Y	
1293	955	216	Y			Y	
1294	720	217	Y			Y	
1295	720	218	Y			Y	
1296	720	219	Y			Y	
1297	720	220	Y			Y	
1298	720	221	Y			Y	
1299	720	222	Y			Y	
1300	924	223	Y			Y	
1301	956	170	N			Y	
1302	957	170	N			Y	
1303	958	170	N			Y	
1304	959	170	N			Y	
1305	960	170	N			Y	
1306	961	170	N			Y	
1307	962	170	N			Y	
1308	963	170	N			Y	
1309	964	170	N			Y	
1310	965	170	N			Y	
1311	901	170	N			Y	
1312	966	170	N			Y	
1313	967	170	N			Y	
1314	968	170	N			Y	
1315	969	170	N			Y	
1316	970	170	N			Y	
1317	971	170	N			Y	
1318	972	170	N			Y	
1319	973	170	N			Y	
1320	974	170	N			Y	
1321	927	224	Y			Y	
1322	720	225	Y			Y	
1323	972	226	Y			Y	
1324	720	227	Y			Y	
1325	720	228	Y			Y	
1326	720	229	Y			Y	
1327	720	230	Y			Y	
1328	720	231	Y			Y	
1329	720	232	Y			Y	
1330	1	233	Y			Y	
1331	975	233	N			Y	
1332	976	233	N			Y	
1333	977	233	N			Y	
1334	978	233	N			Y	
1335	979	233	N			Y	
1336	980	233	N			Y	
1337	981	233	N			Y	
1338	982	233	N			Y	
1339	983	233	N			Y	
1340	984	233	N			Y	
1341	985	233	N			Y	
1342	986	233	N			Y	
1343	987	233	N			Y	
1344	988	233	N			Y	
1345	989	233	N			Y	
1346	990	233	N			Y	
1347	991	233	N			Y	
1348	992	233	N			Y	
1349	993	233	N			Y	
1350	994	233	N			Y	
1351	995	233	N			Y	
1352	996	233	N			Y	
1353	997	233	N			Y	
1354	998	233	N			Y	
1355	999	233	N			Y	
1356	1000	233	N			Y	
1357	1001	233	N			Y	
1358	1002	233	N			Y	
1359	1003	233	N			Y	
1360	1004	233	N			Y	
1361	1005	233	N			Y	
1362	1006	233	N			Y	
1363	1007	233	N			Y	
1364	1008	233	N			Y	
1365	1009	233	N			Y	
1366	1010	233	N			Y	
1367	1011	233	N			Y	
1368	1012	233	N			Y	
1369	1013	233	N			Y	
1370	1014	233	N			Y	
1371	1015	233	N			Y	
1372	1016	233	N			Y	
1373	1017	233	N			Y	
1374	1018	233	N			Y	
1375	1019	233	N			Y	
1376	1020	233	N			Y	
1377	1021	233	N			Y	
1378	1022	233	N			Y	
1379	1023	233	N			Y	
1380	1024	233	N			Y	
1381	1025	233	N			Y	
1382	1026	233	N			Y	
1383	1027	233	N			Y	
1384	1028	233	N			Y	
1385	1029	233	N			Y	
1386	1030	233	N			Y	
1387	1031	233	N			Y	
1388	1032	233	N			Y	
