951	9290	330	9	1
952	9290	422	9	1
953	9146	547	2	1
954	9146	548	2	1
955	9298	547	2	1
956	9298	548	2	1
957	9304	560	4	1
958	9306	561	5	1
959	8688	562	11	1
960	8688	503	11	1
961	8688	563	11	1
962	9338	567	4	1
963	9338	564	4	1
964	9338	565	4	1
965	9338	566	4	1
966	9341	422	5	1
967	9354	302	10	1
968	9380	569	9	1
969	9383	568	4	1
970	9389	571	11	1
971	9389	570	11	1
972	9398	572	10	1
973	9398	302	10	1
974	9405	565	4	1
975	9405	566	4	1
976	9408	422	9	1
977	9436	330	10	1
979	9500	576	10	1
980	9500	480	10	1
981	9500	402	10	1
982	9457	574	18	1
983	9457	575	18	1
984	9534	577	13	1
985	9551	392	10	1
986	9569	579	10	1
989	9595	422	5	1
990	9612	580	10	1
991	9615	582	10	1
992	9615	583	10	1
993	9615	581	10	1
994	9615	302	10	1
995	9620	466	11	1
996	9621	584	10	1
997	9627	585	10	1
998	9628	359	10	1
999	9648	586	11	1
1001	9683	437	10	1
1002	9684	437	10	1
1003	9685	437	10	1
1004	9693	587	9	1
1005	9694	588	10	1
1011	9712	389	32	1
1012	9712	388	32	1
1013	9712	390	32	1
1014	9712	506	32	1
1015	9587	578	18	1
1016	9717	595	18	1
1018	9722	596	18	1
1019	9736	359	9	1
1021	9899	598	21	1
1022	9899	597	21	1
1023	9899	314	21	1
1024	9711	314	21	1
1025	8410	501	21	1
1026	8410	314	21	1
1039	9975	586	7	1
1044	9982	390	2	1
1045	9982	592	2	1
1046	9982	503	2	1
1047	9982	302	2	1
1048	9982	302	2	1
1049	9983	390	2	1
1050	9983	503	2	1
1051	9983	302	2	1
1052	9983	302	2	1
1053	9983	592	2	1
1054	9998	514	4	1
1055	9998	559	4	1
1056	10000	613	16	1
1057	10013	614	16	1
1058	10037	615	2	1
1059	10037	489	2	1
1062	10044	618	11	1
1063	10044	617	11	1
1064	10055	619	15	1
1066	10077	616	17	1
1068	10088	319	2	1
1071	10175	621	13	1
1072	10175	359	13	1
1074	10218	344	8	1
1075	10226	623	11	1
1076	10241	348	2	1
1077	10241	312	2	1
1078	10241	390	2	1
1079	10241	392	2	1
1080	10241	577	2	1
1081	10241	592	2	1
1082	10241	506	2	1
1083	10213	344	8	1
1084	10301	624	11	1
1085	10150	620	18	1
1087	10342	464	11	1
1088	10343	587	11	1
1089	10359	627	11	1
1090	10359	625	11	1
1091	10359	626	11	1
1092	10362	586	11	1
1093	10363	628	11	1
1094	10367	629	11	1
1095	10367	630	11	1
1096	10367	631	11	1
1097	10367	632	11	1
1098	10367	633	11	1
1099	10367	634	11	1
1100	10367	635	11	1
1101	10368	636	11	1
1102	10378	637	11	1
1103	10383	638	11	1
1104	10389	623	11	1
1105	10391	639	11	1
1106	10391	640	11	1
1108	10409	489	2	1
1118	10417	621	29	1
1119	10430	303	29	1
1120	10430	644	29	1
1121	10430	314	29	1
1122	10431	303	29	1
1123	10431	645	29	1
1124	10431	314	29	1
1125	10432	302	29	1
1126	10434	626	29	1
1127	10434	646	29	1
1128	10434	314	29	1
1129	10435	647	29	1
1134	10436	303	29	1
1135	10437	642	2	1
1136	10437	302	2	1
1137	10437	302	2	1
1138	10437	409	2	1
1139	10411	642	2	1
1140	10411	302	2	1
1141	10411	302	2	1
1142	10411	409	2	1
1143	10438	648	29	1
1144	10439	649	2	1
1145	10440	303	29	1
1146	10443	650	2	1
1147	10443	547	2	1
1148	10444	651	29	1
1149	10444	578	29	1
1150	10445	655	29	1
1151	10448	656	29	1
1152	10448	302	29	1
1153	10449	359	29	1
1154	10416	643	29	1
1155	10461	465	29	1
1156	10461	403	29	1
1157	10471	657	29	1
1158	8997	535	29	1
1159	8991	534	29	1
1160	9003	536	29	1
1161	10499	658	4	1
1162	10500	659	2	1
1164	10526	330	32	1
1173	10621	503	2	1
1174	10621	302	2	1
1175	10621	302	2	1
1176	10621	302	2	1
1177	10646	302	2	1
1178	10646	302	2	1
1179	10646	302	2	1
1187	10711	663	13	1
1188	10711	664	13	1
1189	10711	662	13	1
1190	10711	359	13	1
1191	10711	344	13	1
1192	10707	661	2	1
1196	10741	666	18	1
1198	10744	667	18	1
1199	10736	665	2	1
1200	10763	303	2	1
1202	10764	348	2	1
1204	10772	668	2	1
1205	10795	356	5	1
1206	10807	302	5	1
1207	10807	302	5	1
1208	10807	302	5	1
1212	10813	302	5	1
1213	10813	302	5	1
1214	10813	302	5	1
1218	10815	302	5	1
1219	10815	302	5	1
1220	10815	302	5	1
1221	10819	669	5	1
1223	10822	344	5	1
1224	10823	392	18	1
1225	10834	472	5	1
1226	10270	613	7	1
1227	10271	578	7	1
1228	10907	670	7	1
1229	10909	671	7	1
1230	10900	421	5	1
1231	10900	422	5	1
1242	10946	421	5	1
1243	10946	422	5	1
1244	10947	421	5	1
1245	10947	422	5	1
1256	10976	421	5	1
1257	10976	422	5	1
1259	10998	672	13	1
1260	11027	674	16	1
1261	11037	675	16	1
1262	11053	676	16	1
1263	11101	677	16	1
1264	11114	471	10	1
1265	11114	678	10	1
1266	11123	679	10	1
1267	11178	681	18	1
1268	11210	633	18	1
1269	11218	682	10	1
1271	11220	683	10	1
1272	11226	684	10	1
1273	11251	685	18	1
1274	11252	686	10	1
1275	11267	687	2	1
1277	11268	688	18	1
1278	11273	689	2	1
1279	11273	489	2	1
1280	11270	690	18	1
1281	11270	691	18	1
1282	11270	692	18	1
1283	11318	302	2	1
1284	11318	302	2	1
1285	11318	302	2	1
1286	11320	693	2	1
1287	11321	302	2	1
1288	11321	302	2	1
1289	11321	302	2	1
1293	11322	302	2	1
1294	11322	302	2	1
1295	11322	302	2	1
1296	11326	302	2	1
1297	11326	302	2	1
1298	11326	302	2	1
1302	11335	328	25	1
1303	11335	314	25	1
1304	11335	411	25	1
1305	11355	694	10	1
1306	11358	623	5	1
1307	11362	509	25	1
1308	11373	695	25	1
1309	11373	392	25	1
1310	11383	344	10	1
1311	11384	302	10	1
1312	11406	696	18	1
1313	11424	697	16	1
1314	11425	698	18	1
1315	11425	348	18	1
1316	11425	312	18	1
1317	11425	353	18	1
1318	11425	390	18	1
1319	11425	392	18	1
1320	11430	699	16	1
1321	11433	700	16	1
1322	11434	436	10	1
1323	11434	437	10	1
1324	11435	701	16	1
1325	11436	702	16	1
1326	11438	703	16	1
1327	11439	700	16	1
1328	11452	705	16	1
1329	11450	706	27	1
1330	11454	679	10	1
1332	11457	704	18	1
1333	11459	302	16	1
1334	11460	708	16	1
1335	11462	707	18	1
1336	11467	709	16	1
1337	11476	710	16	1
1338	11475	711	18	1
1342	11479	312	16	1
1343	11479	392	16	1
1344	11479	459	16	1
1345	11481	712	10	1
1346	11481	548	10	1
1353	11494	713	10	1
1354	11502	714	16	1
1355	11506	715	10	1
1356	11529	460	10	1
1358	11531	716	16	1
1359	9470	302	3	1
1360	11543	717	18	1
1361	11585	719	23	1
1362	11585	718	23	1
1406	11680	663	13	1
1407	11680	664	13	1
1408	11680	662	13	1
1409	11680	359	13	1
1410	11680	344	13	1
1412	11682	637	23	1
1413	11706	721	13	1
1414	11709	722	13	1
1415	11714	723	13	1
1416	11717	724	13	1
1417	11720	725	13	1
1418	11728	726	13	1
1419	11731	664	13	1
1420	11731	727	13	1
1421	11741	728	11	1
1422	11742	729	11	1
1423	11742	730	11	1
1424	11742	480	11	1
1425	11750	732	11	1
1426	11763	733	11	1
1427	11768	735	11	1
1428	11768	734	11	1
1429	11798	736	11	1
1430	11800	737	10	1
1431	11804	738	11	1
1432	11804	739	11	1
1433	11807	737	10	1
1434	11809	741	11	1
1435	11809	740	11	1
1436	11809	742	11	1
1437	11832	727	6	1
1438	11832	421	6	1
1439	11851	464	6	1
1441	11886	330	6	1
1442	11932	738	11	1
1443	11932	745	11	1
1444	11932	743	11	1
1445	11932	751	11	1
1446	11932	747	11	1
1447	11932	752	11	1
1448	11932	748	11	1
1449	11932	749	11	1
1450	11932	750	11	1
1451	11932	746	11	1
1452	11932	744	11	1
1455	11937	753	11	1
1458	9908	599	21	1
1459	9908	314	21	1
1460	9929	600	21	1
1461	9929	601	21	1
1462	9941	507	21	1
1463	9941	602	21	1
1464	9941	603	21	1
1466	9953	605	21	1
1467	9953	607	21	1
1468	9953	606	21	1
1469	9953	608	21	1
1470	9953	604	21	1
1471	9978	610	21	1
1472	9978	611	21	1
1473	9978	612	21	1
1474	9978	609	21	1
1475	12017	302	2	1
1476	12017	302	2	1
1477	12017	302	2	1
1482	12048	755	4	1
1483	12049	380	11	1
1488	12062	756	11	1
1489	12062	506	11	1
1496	12064	472	4	1
1503	12068	758	11	1
1504	12068	757	11	1
1511	12069	537	2	1
1512	12069	754	2	1
1513	12069	421	2	1
1514	12069	302	2	1
1515	12069	302	2	1
1516	12069	302	2	1
1517	12067	537	2	1
1518	12067	754	2	1
1519	12067	421	2	1
1520	12067	302	2	1
1521	12067	302	2	1
1522	12067	302	2	1
1523	12078	759	11	1
1524	12063	537	2	1
1525	12063	754	2	1
1526	12063	421	2	1
1527	12063	302	2	1
1528	12063	302	2	1
1529	12063	302	2	1
1534	12050	754	2	1
1535	12050	302	2	1
1536	12050	302	2	1
1537	12050	302	2	1
1538	12047	754	2	1
1539	12047	302	2	1
1540	12047	302	2	1
1541	12047	302	2	1
1542	12118	760	11	1
1543	12118	761	11	1
1544	12125	734	11	1
1545	12125	762	11	1
1547	12156	407	6	1
1548	12175	763	11	1
1549	12182	477	11	1
1550	12199	764	18	1
1551	12205	569	6	1
1552	12226	638	25	1
1553	12235	765	11	1
1554	12235	766	11	1
1555	12246	507	18	1
1556	12250	302	4	1
1557	12253	767	10	1
1558	12255	768	11	1
1560	12264	770	10	1
1561	11676	720	12	1
1562	12271	720	12	1
1564	12287	622	6	1
1565	12312	622	6	1
1566	12316	771	11	1
1567	12338	568	6	1
1568	12338	447	6	1
1569	12344	772	4	1
1570	12257	698	18	1
1571	12373	773	18	1
1574	11193	436	32	1
1575	10532	436	32	1
1576	10532	330	32	1
1579	12431	774	11	1
1581	12448	586	11	1
1582	12449	628	11	1
1583	12450	317	4	1
1584	12473	776	22	1
1587	12511	701	11	1
1588	12522	779	22	1
1589	12530	623	11	1
1590	12553	780	22	1
1591	12485	778	22	1
1592	12485	777	22	1
1594	12595	330	33	1
1595	12609	781	6	1
1596	12612	782	22	1
1598	12622	783	22	1
1599	12622	314	22	1
1600	12615	550	2	1
1603	12633	784	18	1
1605	12424	421	33	1
1607	12643	788	22	1
1608	12643	787	22	1
1609	12641	786	6	1
1610	12652	789	22	1
1611	12657	790	22	1
1612	12662	790	22	1
1613	12666	790	22	1
1614	12680	310	6	1
1615	12683	302	2	1
1616	12683	302	2	1
1617	12683	302	2	1
1618	12687	791	6	1
1620	12707	692	18	1
1621	12712	792	13	1
1622	12720	793	18	1
1623	12743	505	4	1
1624	12752	794	4	1
1625	12761	588	2	1
1626	12761	795	2	1
1627	12761	797	2	1
1628	12761	796	2	1
1629	11915	302	3	1
1630	12792	799	6	1
1631	12792	798	6	1
1632	11600	656	3	1
1633	11478	656	3	1
1636	12804	421	6	1
1637	12823	712	6	0
1638	12829	800	6	1
1639	12847	802	6	1
1640	12847	801	6	1
1641	12851	803	6	1
1642	12851	727	6	1
1643	12854	656	6	1
1644	12854	727	6	1
1645	12860	803	6	1
1646	12881	804	18	1
1647	12884	805	6	1
1648	12893	807	6	1
1649	12893	806	6	1
1650	12978	302	6	1
1651	12978	302	6	1
1652	12978	792	6	1
1653	12979	808	22	1
1654	12987	808	22	1
1655	13009	809	22	1
1656	13009	813	22	1
1657	13009	812	22	1
1658	13009	811	22	1
1659	13009	810	22	1
1660	13014	814	22	1
1661	13030	302	8	1
1662	13030	344	8	1
1663	13048	392	8	1
1664	13048	302	8	1
1665	13048	409	8	1
1666	13049	815	27	1
1667	13049	359	27	1
1668	13054	816	27	1
1669	13067	817	27	1
1670	13073	302	8	1
1671	13106	422	14	1
1672	13109	815	27	1
1673	13119	818	14	1
1674	13121	820	22	1
1675	13121	819	22	1
1676	13123	820	22	1
1677	13123	819	22	1
1678	13125	820	22	1
1679	13125	819	22	1
1680	13132	821	22	1
1681	13132	822	22	1
1682	13142	823	31	1
1687	13157	344	31	1
1688	13161	825	4	1
1692	13179	826	31	1
1693	13148	344	31	1
1694	10891	829	30	1
1695	13203	831	14	1
1696	13207	828	31	1
1697	13207	830	31	1
1698	13235	832	30	1
1700	13258	833	31	1
1703	13285	834	24	1
1704	13251	586	24	1
1705	13171	562	24	1
1706	13309	774	31	1
1707	13314	774	31	1
1708	12629	785	33	1
1709	13375	570	15	1
1710	13391	302	3	1
1711	13425	314	15	1
1712	13430	577	26	1
1713	13440	835	13	1
1714	13445	837	17	1
1716	13499	839	26	1
1717	13503	839	26	1
1718	13448	836	26	1
1719	13543	629	7	1
1720	13607	840	7	1
1721	13609	586	7	1
1722	13619	629	7	1
1723	13653	392	7	1
1724	13653	506	7	1
1725	13654	389	7	1
1726	13654	841	7	1
1727	13426	728	33	1
1728	13707	570	28	1
1729	13707	844	28	1
1730	13707	845	28	1
1739	13717	616	28	1
1740	13717	314	28	1
1742	13719	314	28	1
1744	13722	616	28	1
1745	13725	854	28	1
1746	13726	856	28	1
1747	13748	857	28	1
1748	13748	359	28	1
1749	13720	853	28	1
1750	13718	852	28	1
1751	13765	447	28	1
1753	13768	447	28	1
1754	13767	344	33	1
1757	13774	497	28	1
1758	13774	314	28	1
1759	13711	847	28	1
1760	13711	846	28	1
1761	13712	848	28	1
1762	13713	303	28	1
1763	13713	314	28	1
1764	13715	849	28	1
1765	13841	858	28	1
1766	13841	314	28	1
1767	13843	381	28	1
1768	13843	314	28	1
1769	13844	859	28	1
1770	13846	488	28	1
1771	13846	860	28	1
1772	13846	314	28	1
1773	13849	861	28	1
1774	13851	862	28	1
1775	13852	863	28	1
1776	13852	314	28	1
1777	13855	864	28	1
1783	13862	871	28	1
1784	13862	869	28	1
1785	13862	828	28	1
1789	13866	874	28	1
1790	13866	873	28	1
1791	13875	875	28	1
1792	13861	865	28	1
1793	13861	867	28	1
1794	13861	381	28	1
1795	13861	868	28	1
1796	13861	866	28	1
1797	13865	872	28	1
1798	13887	877	28	1
1799	13887	876	28	1
1801	13890	845	28	1
1802	13893	878	28	1
1803	13899	878	28	1
1804	13914	616	28	1
1805	13918	878	28	1
1806	13919	878	28	1
1807	13951	422	31	1
1808	13952	879	31	1
1809	13952	831	31	1
1810	13952	330	31	1
1811	13953	881	31	1
1812	13953	576	31	1
1813	13953	882	31	1
1814	13957	883	31	1
1815	13958	434	31	1
1816	13958	401	31	1
1817	13959	422	31	1
1820	13963	884	31	1
1821	13963	422	31	1
1822	13971	885	31	1
1823	13971	479	31	1
1824	13971	886	31	1
1825	13972	544	31	1
1826	13973	887	31	1
1827	13978	890	31	1
1828	13978	479	31	1
1829	13978	891	31	1
1830	13978	886	31	1
1833	13985	895	31	1
1834	13992	544	31	1
1835	13994	896	31	1
1837	13995	896	31	1
1838	13996	896	31	1
1841	13998	626	31	1
1842	14000	897	31	1
1843	14000	898	31	1
1844	14001	899	31	1
1845	14001	900	31	1
1846	14002	901	31	1
1847	14003	902	31	1
1848	14008	905	31	1
1849	14011	906	31	1
1851	14012	907	31	1
1852	14013	908	31	1
1853	14014	909	31	1
1854	14015	911	31	1
1855	14016	912	31	1
1856	14017	913	31	1
1857	14019	914	31	1
1858	14020	915	31	1
1860	14031	924	31	1
1861	14031	926	31	1
1862	14031	925	31	1
1863	14032	927	31	1
1864	14033	928	31	1
1865	14034	928	31	1
1866	14034	929	31	1
1867	14035	930	31	1
1868	14036	931	31	1
1869	14037	314	28	1
1870	14038	932	28	1
1871	14038	933	28	1
1872	14038	314	28	1
1873	14039	314	28	1
1875	14044	348	28	1
1876	14044	934	28	1
1877	14042	314	28	1
1878	14045	392	28	1
1879	14048	328	28	1
1880	14048	497	28	1
1881	14048	314	28	1
1882	13490	302	3	1
1883	14057	837	3	1
1884	14057	422	3	1
1885	14100	893	3	1
1886	14128	868	28	1
1887	14169	877	28	1
1888	14169	935	28	1
1889	14169	940	28	1
1890	14169	939	28	1
1891	14169	876	28	1
1892	14169	937	28	1
1893	14169	942	28	1
1894	14169	938	28	1
1895	14169	936	28	1
1896	14169	941	28	1
1897	14194	570	30	1
1898	14197	729	30	1
1899	14198	943	30	1
1900	14199	944	30	1
1901	14200	898	30	1
1902	14202	945	28	1
1904	14206	947	28	1
1905	14211	946	28	1
5160	7011	457	38	4
5161	7037	458	37	4
5162	7068	459	37	4
5163	7068	461	36	4
5164	7068	460	35	4
5165	7070	462	35	4
5166	7086	390	35	4
5167	7166	303	34	4
5168	7166	348	39	4
5169	7166	457	39	4
5170	7166	302	39	4
5171	7172	303	37	4
5172	7172	348	39	4
5173	7172	302	38	4
5174	7193	463	38	4
5175	7201	302	39	4
5176	7205	464	39	4
5177	7238	302	39	4
5178	7246	465	39	4
5179	7250	465	34	4
5180	7250	466	35	4
5181	7287	467	35	4
5182	7307	392	35	4
5183	7329	302	38	4
5184	7423	468	37	4
5185	7425	471	37	4
5186	7425	469	36	4
5187	7425	472	37	4
5188	7425	470	38	4
5189	7430	473	39	4
5190	7557	474	37	4
5191	7568	316	38	4
5192	7575	330	39	4
5193	7577	302	39	4
5194	7581	475	39	4
5195	7585	476	39	4
5196	7593	477	34	4
5197	7617	478	35	4
5198	7625	322	35	4
5199	7625	472	38	4
5200	7626	322	36	4
5201	7626	472	37	4
5202	7627	344	38	4
5203	7627	314	38	4
5204	7627	302	39	4
5205	7631	302	39	4
5206	7636	319	39	4
5207	7638	479	39	4
5208	7761	459	34	4
5209	7761	319	35	4
5210	7761	480	35	4
5211	7785	472	35	4
5212	7791	322	36	4
5213	7794	303	37	4
5214	7810	482	35	4
5215	7810	481	39	4
5216	7819	459	38	4
5217	7819	481	39	4
5218	7825	483	34	4
5219	7830	303	35	4
5220	7835	484	35	4
5221	7835	486	35	4
5222	7835	314	36	4
5223	7860	314	37	4
5224	7864	303	37	4
5225	7864	487	38	4
5228	7872	488	39	4
5229	7872	302	37	4
5230	7872	344	39	4
5231	7872	314	34	4
5232	7872	348	35	4
5233	7874	392	35	4
5234	7933	375	35	4
5235	7937	354	36	4
5236	7990	375	37	4
5237	7994	375	37	4
5238	7995	375	37	4
5239	7997	489	38	4
5240	8000	375	39	4
5241	8001	375	37	4
5242	8012	490	39	4
5243	8065	392	39	4
5244	8084	385	39	4
